token,search_terms,clicks,spend,sales,orders,cvr,acos,cpc,token_type,already_negative,click_share,sales_share,relative_cvr,issue_zero_sales,issue_low_relevancy,issue_high_spend,score,recommendation,reason
healing,2,2,4.64,0.0,0,0.0,0.0,2.32,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
pelo,2,2,4.64,0.0,0,0.0,0.0,2.32,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
vetriderm,1,2,4.64,0.0,0,0.0,0.0,2.32,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
bathing,2,2,4.6,0.0,0,0.0,0.0,2.3,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
cortisone,2,2,4.58,0.0,0,0.0,0.0,2.29,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
gor,2,2,4.58,0.0,0,0.0,0.0,2.29,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
selenium,2,2,4.58,0.0,0,0.0,0.0,2.29,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
gentle,2,2,4.5600000000000005,0.0,0,0.0,0.0,2.2800000000000002,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
elanco,2,2,4.54,0.0,0,0.0,0.0,2.27,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
warts,2,2,4.54,0.0,0,0.0,0.0,2.27,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
green,2,2,4.53,0.0,0,0.0,0.0,2.265,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
scent,2,2,4.53,0.0,0,0.0,0.0,2.265,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
supplies,1,2,4.52,0.0,0,0.0,0.0,2.26,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
scratching,1,2,4.48,0.0,0,0.0,0.0,2.24,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
odorless,2,2,4.44,0.0,0,0.0,0.0,2.22,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
based,2,2,4.4,0.0,0,0.0,0.0,2.2,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
sprayer,2,2,4.4,0.0,0,0.0,0.0,2.2,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
cytopint,2,2,4.37,0.0,0,0.0,0.0,2.185,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
salt,2,2,4.36,0.0,0,0.0,0.0,2.18,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
approved,2,2,4.35,0.0,0,0.0,0.0,2.175,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
ear,2,2,4.33,0.0,0,0.0,0.0,2.165,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
ketohexidine,2,2,4.33,0.0,0,0.0,0.0,2.165,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
dane,1,2,4.32,0.0,0,0.0,0.0,2.16,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
suffusion,2,2,4.3100000000000005,0.0,0,0.0,0.0,2.1550000000000002,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
balancing,1,2,4.31,0.0,0,0.0,0.0,2.155,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
fall,2,2,4.28,0.0,0,0.0,0.0,2.14,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
trizchlor,1,2,4.28,0.0,0,0.0,0.0,2.14,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
bathtub,2,2,4.24,0.0,0,0.0,0.0,2.12,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
disinfecting,2,2,4.23,0.0,0,0.0,0.0,2.115,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
eucalyptus,2,2,4.1899999999999995,0.0,0,0.0,0.0,2.0949999999999998,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
fragrance,2,2,4.1899999999999995,0.0,0,0.0,0.0,2.0949999999999998,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
uti,2,2,4.15,0.0,0,0.0,0.0,2.075,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
medicado,1,2,4.14,0.0,0,0.0,0.0,2.07,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
plus,2,2,4.13,0.0,0,0.0,0.0,2.065,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
clarifying,2,2,4.08,0.0,0,0.0,0.0,2.04,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
when,1,2,4.07,0.0,0,0.0,0.0,2.035,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
hyper,2,2,4.05,0.0,0,0.0,0.0,2.025,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
eaching,1,2,4.02,0.0,0,0.0,0.0,2.01,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
so,2,2,4.02,0.0,0,0.0,0.0,2.01,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
australian,2,2,4.01,0.0,0,0.0,0.0,2.005,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
doggy,2,2,4.01,0.0,0,0.0,0.0,2.005,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
foam,2,2,4.01,0.0,0,0.0,0.0,2.005,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
get,2,2,4.0,0.0,0,0.0,0.0,2.0,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
medication,2,2,3.98,0.0,0,0.0,0.0,1.99,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
cane,2,2,3.9499999999999997,0.0,0,0.0,0.0,1.9749999999999999,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
corso,2,2,3.9499999999999997,0.0,0,0.0,0.0,1.9749999999999999,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
ears,2,2,3.9499999999999997,0.0,0,0.0,0.0,1.9749999999999999,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
ketoconazon,1,2,3.94,0.0,0,0.0,0.0,1.97,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
cera,2,2,3.91,0.0,0,0.0,0.0,1.955,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
bar,2,2,3.84,0.0,0,0.0,0.0,1.92,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
face,2,2,3.83,0.0,0,0.0,0.0,1.915,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
ching,1,2,3.74,0.0,0,0.0,0.0,1.87,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
deep,2,2,3.74,0.0,0,0.0,0.0,1.87,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
rid,2,2,3.69,0.0,0,0.0,0.0,1.845,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
lillian,1,2,3.68,0.0,0,0.0,0.0,1.84,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
ruff,1,2,3.68,0.0,0,0.0,0.0,1.84,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
bark2basics,1,2,3.58,0.0,0,0.0,0.0,1.79,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
fresh,1,2,3.47,0.0,0,0.0,0.0,1.735,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
vetoquinol,1,2,3.29,0.0,0,0.0,0.0,1.645,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
thermal,1,2,3.23,0.0,0,0.0,0.0,1.615,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
duxos,1,2,3.13,0.0,0,0.0,0.0,1.565,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
black,1,2,2.91,0.0,0,0.0,0.0,1.455,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
e3,2,2,2.8200000000000003,0.0,0,0.0,0.0,1.4100000000000001,single_word,False,0.0008309098462816784,0.0,0.0,False,False,False,4.0,Monitor,traffic present but evidence is weaker
plum,3,3,7.640000000000001,24.99,1,0.3333333333333333,0.30572228891556624,2.546666666666667,single_word,False,0.0012463647694225177,0.0017889087656529517,1.4456456456456455,False,False,False,3.0,Monitor,traffic present but evidence is weaker
soapless,2,3,7.640000000000001,24.99,1,0.3333333333333333,0.30572228891556624,2.546666666666667,single_word,False,0.0012463647694225177,0.0017889087656529517,1.4456456456456455,False,False,False,3.0,Monitor,traffic present but evidence is weaker
meyers,3,3,7.16,49.98,2,0.6666666666666666,0.14325730292116848,2.3866666666666667,single_word,False,0.0012463647694225177,0.0035778175313059034,2.891291291291291,False,False,False,3.0,Monitor,traffic present but evidence is weaker
puppies,3,3,6.98,24.99,1,0.3333333333333333,0.279311724689876,2.3266666666666667,single_word,False,0.0012463647694225177,0.0017889087656529517,1.4456456456456455,False,False,False,3.0,Monitor,traffic present but evidence is weaker
yorkie,3,3,6.93,49.98,2,0.6666666666666666,0.13865546218487396,2.31,single_word,False,0.0012463647694225177,0.0035778175313059034,2.891291291291291,False,False,False,3.0,Monitor,traffic present but evidence is weaker
terrier,3,3,6.75,49.98,2,0.6666666666666666,0.13505402160864347,2.25,single_word,False,0.0012463647694225177,0.0035778175313059034,2.891291291291291,False,False,False,3.0,Monitor,traffic present but evidence is weaker
issues,3,3,6.71,24.99,1,0.3333333333333333,0.26850740296118447,2.236666666666667,single_word,False,0.0012463647694225177,0.0017889087656529517,1.4456456456456455,False,False,False,3.0,Monitor,traffic present but evidence is weaker
calming,3,3,6.68,49.98,2,0.6666666666666666,0.13365346138455383,2.2266666666666666,single_word,False,0.0012463647694225177,0.0035778175313059034,2.891291291291291,False,False,False,3.0,Monitor,traffic present but evidence is weaker
long,3,3,6.34,49.98,2,0.6666666666666666,0.12685074029611845,2.1133333333333333,single_word,False,0.0012463647694225177,0.0035778175313059034,2.891291291291291,False,False,False,3.0,Monitor,traffic present but evidence is weaker
eyes,2,3,6.279999999999999,24.99,1,0.3333333333333333,0.25130052020808324,2.0933333333333333,single_word,False,0.0012463647694225177,0.0017889087656529517,1.4456456456456455,False,False,False,3.0,Monitor,traffic present but evidence is weaker
hemp,3,3,6.27,49.98,2,0.6666666666666666,0.12545018007202882,2.09,single_word,False,0.0012463647694225177,0.0035778175313059034,2.891291291291291,False,False,False,3.0,Monitor,traffic present but evidence is weaker
miracle,3,3,6.050000000000001,24.99,1,0.3333333333333333,0.24209683873549423,2.016666666666667,single_word,False,0.0012463647694225177,0.0017889087656529517,1.4456456456456455,False,False,False,3.0,Monitor,traffic present but evidence is weaker
moisture,3,3,5.9399999999999995,24.99,1,0.3333333333333333,0.23769507803121248,1.9799999999999998,single_word,False,0.0012463647694225177,0.0017889087656529517,1.4456456456456455,False,False,False,3.0,Monitor,traffic present but evidence is weaker
hempz,1,3,5.91,24.99,1,0.3333333333333333,0.23649459783913568,1.97,single_word,False,0.0012463647694225177,0.0017889087656529517,1.4456456456456455,False,False,False,3.0,Monitor,traffic present but evidence is weaker
antiyeast,3,3,5.88,24.99,1,0.3333333333333333,0.23529411764705882,1.96,single_word,False,0.0012463647694225177,0.0017889087656529517,1.4456456456456455,False,False,False,3.0,Monitor,traffic present but evidence is weaker
hydra,3,3,5.68,24.99,1,0.3333333333333333,0.2272909163665466,1.8933333333333333,single_word,False,0.0012463647694225177,0.0017889087656529517,1.4456456456456455,False,False,False,3.0,Monitor,traffic present but evidence is weaker
doodles,2,3,5.54,24.99,1,0.3333333333333333,0.22168867547018808,1.8466666666666667,single_word,False,0.0012463647694225177,0.0017889087656529517,1.4456456456456455,False,False,False,3.0,Monitor,traffic present but evidence is weaker
hotspots,3,3,5.529999999999999,24.99,1,0.3333333333333333,0.22128851540616246,1.843333333333333,single_word,False,0.0012463647694225177,0.0017889087656529517,1.4456456456456455,False,False,False,3.0,Monitor,traffic present but evidence is weaker
allergenic,3,3,5.25,24.99,1,0.3333333333333333,0.21008403361344538,1.75,single_word,False,0.0012463647694225177,0.0017889087656529517,1.4456456456456455,False,False,False,3.0,Monitor,traffic present but evidence is weaker
acarros,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
base,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
bee,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
chlor,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
clearance,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
contra,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
dematting,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
deodorant,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
dermabenz,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
dogsshampoo,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
dull,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
enzyme,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
garrapatas,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
haircutting,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
hcl,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
hilite,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
horse,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
infecciones,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
irritating,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
isle,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
japonicus,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
lipomas,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
men,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
miniature,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
mist,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
myers,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
need,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
older,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
ophiopogon,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
orange,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
out,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
premier,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
repelente,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
rinsed,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
salchicha,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
sample,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
san,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
seco,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shampooeast,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
shihtzu,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
show,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
smooth,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
sooth,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
sulphur,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
tropicana,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
yellowing,1,1,2.66,0.0,0,0.0,0.0,2.66,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
canin,1,1,2.55,0.0,0,0.0,0.0,2.55,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
anus,1,1,2.46,0.0,0,0.0,0.0,2.46,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
dermabenss,1,1,2.46,0.0,0,0.0,0.0,2.46,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
greek,1,1,2.46,0.0,0,0.0,0.0,2.46,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
hose,1,1,2.46,0.0,0,0.0,0.0,2.46,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
maleficent,1,1,2.46,0.0,0,0.0,0.0,2.46,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
protein,1,1,2.46,0.0,0,0.0,0.0,2.46,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
sufferers,1,1,2.46,0.0,0,0.0,0.0,2.46,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
toy,1,1,2.46,0.0,0,0.0,0.0,2.46,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
yogurt,1,1,2.46,0.0,0,0.0,0.0,2.46,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
apoxie,1,1,2.45,0.0,0,0.0,0.0,2.45,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
bellpaws,1,1,2.45,0.0,0,0.0,0.0,2.45,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
blue,1,1,2.45,0.0,0,0.0,0.0,2.45,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
creams,1,1,2.45,0.0,0,0.0,0.0,2.45,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
ichidog,1,1,2.45,0.0,0,0.0,0.0,2.45,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
kill,1,1,2.45,0.0,0,0.0,0.0,2.45,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
lidocaine,1,1,2.45,0.0,0,0.0,0.0,2.45,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
mines,1,1,2.45,0.0,0,0.0,0.0,2.45,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
real,1,1,2.45,0.0,0,0.0,0.0,2.45,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
selsun,1,1,2.45,0.0,0,0.0,0.0,2.45,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
labrador,1,1,2.4,0.0,0,0.0,0.0,2.4,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
bugs,1,1,2.39,0.0,0,0.0,0.0,2.39,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
chorkie,1,1,2.39,0.0,0,0.0,0.0,2.39,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
clorexidone,1,1,2.39,0.0,0,0.0,0.0,2.39,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
cysts,1,1,2.39,0.0,0,0.0,0.0,2.39,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
fierce,1,1,2.39,0.0,0,0.0,0.0,2.39,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
goldendoodle,1,1,2.39,0.0,0,0.0,0.0,2.39,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
hipoalergénico,1,1,2.39,0.0,0,0.0,0.0,2.39,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
hives,1,1,2.39,0.0,0,0.0,0.0,2.39,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
keeps,1,1,2.39,0.0,0,0.0,0.0,2.39,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
off,1,1,2.39,0.0,0,0.0,0.0,2.39,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
oregano,1,1,2.39,0.0,0,0.0,0.0,2.39,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
oz,1,1,2.39,0.0,0,0.0,0.0,2.39,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
pit,1,1,2.39,0.0,0,0.0,0.0,2.39,single_word,False,0.0004154549231408392,0.0,0.0,False,False,False,3.0,Monitor,traffic present but evidence is weaker
